ROTT,ROTT_min,ROTT_mean,ROTT_dev,ROTT_ROTT_mean,ROTT_ROTT_min,ROTT_min_mean,ROTT_ROTT_mean_dev,IAT,IATmin,IATmax,IATmean,IAT与最小值比,IAT与最大值比,IAT与平均值比,临近IAT比值,Numloss,丢包类别
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.003808,-0.000008,0.997812,1,0.997811816,0.995633,0.0016,0.0008,0.0016,0.0015304,2,1,1.0454545,1,1,1
0.0038,0.0038,0.003944,-0.000144,0.96355,1,0.963549921,0.929664,0.0016,0.0008,0.0016,0.0013867,2,1,1.1538462,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.004009,-0.000209,0.947846,1,0.947845805,0.900862,0.0016,0.0008,0.0016,0.00112,2,1,1.4285714,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003934,-0.000134,0.965938,1,0.965937977,0.93412,0.0016,0.0008,0.0016,0.0013714,2,1,1.1666667,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0044,0.0038,0.004087,0.000313,1.076672,1.157895,0.929853181,1.166078,0.0008,0.0008,0.0016,0.0010714,1,0.5,0.7466667,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0046,0.0038,0.004009,0.000591,1.147392,1.210526,0.947845805,1.345745,0.0008,0.0008,0.0016,0.0012,1,0.5,0.6666667,0.5,1,1
0.0054,0.0038,0.004257,0.001143,1.268456,1.421053,0.89261745,1.733945,0.0008,0.0008,0.0016,0.0010833,1,0.5,0.7384615,0.8888889,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0044,0.0038,0.00385,0.00055,1.142857,1.157895,0.987012987,1.333333,0.0008,0.0008,0.0016,0.0014957,1,0.5,0.5348837,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0042,0.0038,0.003867,0.000333,1.086207,1.105263,0.982758621,1.188679,0.0008,0.0008,0.0016,0.00144,1,0.5,0.5555556,0.5,1,-1
0.0042,0.0038,0.004,0.0002,1.05,1.105263,0.95,1.105263,0.0008,0.0008,0.0008,0.0008,1,1,1,0,3,-1
0.0041,0.0038,0.003818,0.000282,1.07381,1.078947,0.995238095,1.159383,0.0008,0.0008,0.0016,0.0015571,1,0.5,0.5137615,0.5,2,-1
0.0038,0.0038,0.003822,-0.000022,0.994186,1,0.994186047,0.988439,0.0016,0.0008,0.0016,0.0014,2,1,1.1428571,1,1,1
0.0038,0.0038,0.003817,-0.000017,0.995633,1,0.995633188,0.991304,0.0008,0.0008,0.0016,0.00112,1,0.5,0.7142857,0.5,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.004042,-0.000242,0.940206,1,0.940206186,0.88716,0.0016,0.0008,0.0016,0.0011636,2,1,1.375,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0012,0.0012,0.0016,0.0015667,1,0.75,0.7659574,0.75,1,1
0.0038,0.0038,0.004023,-0.000223,0.944551,1,0.944550669,0.894928,0.0016,0.0008,0.0016,0.0013333,2,1,1.2,1,1,1
0.0039,0.0038,0.003904,-0.000004,0.999085,1.026316,0.973467521,0.998172,0.0015,0.0008,0.0016,0.0014778,1.875,0.9375,1.0150376,1.5,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0047,0.0038,0.00464,0.00006,1.012931,1.236842,0.818965517,1.026201,0.0008,0.0008,0.0009,0.000825,1,0.8888889,0.969697,0.8888889,1,1
0.0044,0.0038,0.003858,0.000542,1.140389,1.157895,0.98488121,1.326633,0.0008,0.0008,0.0016,0.0014857,1,0.5,0.5384615,0.5,2,-1
0.0042,0.0038,0.0039,0.0003,1.076923,1.105263,0.974358974,1.166667,0.0008,0.0008,0.0016,0.0013333,1,0.5,0.6,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003806,-0.000006,0.998498,1,0.998498498,0.997001,0.0016,0.0008,0.0016,0.0015529,2,1,1.030303,1,1,1
0.0047,0.0038,0.004022,0.000678,1.168508,1.236842,0.944751381,1.405316,0.0008,0.0008,0.0016,0.0013125,1,0.5,0.6095238,0.8888889,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0048,0.0038,0.003852,0.000948,1.245983,1.263158,0.986402967,1.652459,0.0009,0.0008,0.0016,0.001525,1.125,0.5625,0.5901639,1.125,1,1
0.0039,0.0038,0.003855,0.000045,1.011604,1.026316,0.985665529,1.023481,0.0009,0.0008,0.0016,0.0014946,1.125,0.5625,0.60217,1.125,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003817,0.000083,1.02164,1.026316,0.995444191,1.044237,0.0012,0.0008,0.0016,0.0015091,1.5,0.75,0.7951807,0.9230769,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0013,0.0013,0.0016,0.0015909,1,0.8125,0.8171429,0.8125,1,-1
0.0039,0.0038,0.003833,0.000067,1.017391,1.026316,0.991304348,1.035398,0.0014,0.0014,0.0016,0.0015,1,0.875,0.9333333,0.875,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003863,-0.000063,0.983701,1,0.983700863,0.967925,0.0016,0.0008,0.0016,0.0014769,2,1,1.0833333,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.003974,-0.000174,0.956291,1,0.956291391,0.916244,0.0016,0.0008,0.0016,0.0014222,2,1,1.125,1,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.004033,-0.000233,0.942149,1,0.94214876,0.890625,0.0015,0.0008,0.0015,0.00096,1.875,1,1.5625,1.875,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.00385,-0.00005,0.987013,1,0.987012987,0.974359,0.0008,0.0008,0.0016,0.0014222,1,0.5,0.5625,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003813,-0.000013,0.996616,1,0.996615905,0.993255,0.0016,0.0008,0.0016,0.0015733,2,1,1.0169492,1,1,1
0.005,0.0038,0.004175,0.000825,1.197605,1.315789,0.910179641,1.492537,0.0009,0.0008,0.0016,0.0011,1.125,0.5625,0.8181818,1.125,1,1
0.0038,0.0038,0.003805,-0.000005,0.998617,1,0.998616874,0.997238,0.0016,0.0015,0.0016,0.0015944,1.0666667,1,1.0034843,1,1,1
0.0038,0.0038,0.003877,-0.000077,0.980103,1,0.980103169,0.960983,0.0016,0.0008,0.0016,0.0014588,2,1,1.0967742,1,1,1
0.0047,0.0038,0.003905,0.000795,1.203585,1.236842,0.973111396,1.511254,0.0008,0.0008,0.0016,0.0013105,1,0.5,0.6104418,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003805,-0.000005,0.998805,1,0.998805257,0.997613,0.001,0.0008,0.0016,0.0014952,1.25,0.625,0.6687898,0.625,3,-1
0.0039,0.0038,0.003803,0.000097,1.025416,1.026316,0.999123576,1.052158,0.0012,0.0012,0.0016,0.0015862,1,0.75,0.7565217,0.75,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.003857,-0.000057,0.985185,1,0.985185185,0.970803,0.0016,0.0008,0.0016,0.0013333,2,1,1.2,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003838,-0.000038,0.990117,1,0.990116801,0.980427,0.0016,0.0008,0.0016,0.0014857,2,1,1.0769231,1,1,1
0.0038,0.0038,0.003842,-0.000042,0.989041,1,0.989041096,0.97832,0.0016,0.0008,0.0016,0.0015111,2,1,1.0588235,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003912,-0.000113,0.971246,1,0.971246006,0.944099,0.0015,0.0008,0.0016,0.0014968,1.875,0.9375,1.0021552,1.875,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.0041,-0.0003,0.926829,1,0.926829268,0.863636,0.0016,0.0008,0.0016,0.0012308,2,1,1.3,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0044,0.0038,0.00404,0.00036,1.089109,1.157895,0.940594059,1.195652,0.0009,0.0008,0.0016,0.001025,1.125,0.5625,0.8780488,1.125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0042,0.0038,0.003825,0.000375,1.098039,1.105263,0.993464052,1.217391,0.0008,0.0008,0.0016,0.0015467,1,0.5,0.5172414,0.5,1,1
0.004,0.0038,0.003812,0.000188,1.049318,1.052632,0.996852046,1.103753,0.0008,0.0008,0.0016,0.0015459,1,0.5,0.5174825,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003832,-0.000032,0.991777,1,0.991776904,0.983688,0.0016,0.0008,0.0016,0.0015333,2,1,1.0434783,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003804,-0.000004,0.999026,1,0.99902629,0.998054,0.0016,0.0008,0.0016,0.0014769,2,1,1.0833333,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003833,0.000067,1.017391,1.026316,0.991304348,1.035398,0.001,0.001,0.0016,0.0013,1,0.625,0.7692308,0.625,1,1
0.0038,0.0038,0.00408,-0.00028,0.931373,1,0.931372549,0.87156,0.0014,0.0008,0.0014,0.00095,1.75,1,1.4736842,1.75,1,1
0.0039,0.0038,0.003812,0.000088,1.023148,1.026316,0.99691358,1.047393,0.0012,0.0008,0.0016,0.0015394,1.5,0.75,0.7795276,0.75,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.003839,-0.000039,0.989807,1,0.989807475,0.979821,0.0016,0.0008,0.0016,0.0014545,2,1,1.1,1,1,1
0.0038,0.0038,0.003817,-0.000017,0.995509,1,0.995508982,0.991058,0.0016,0.0008,0.0016,0.0015529,2,1,1.030303,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003874,-0.000074,0.980792,1,0.980792317,0.962309,0.0016,0.0008,0.0016,0.0015238,2,1,1.05,1,1,1
0.0046,0.0038,0.00475,-0.00015,0.968421,1.210526,0.8,0.938776,0.0008,0.0008,0.0009,0.00082,1,0.8888889,0.9756098,1,1,1
0.0038,0.0038,0.003824,-0.000024,0.993846,1,0.993846154,0.987768,0.0008,0.0008,0.0016,0.0015515,1,0.5,0.515625,1,4,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0043,0.0038,0.003841,0.000459,1.119576,1.131579,0.989392478,1.271632,0.0008,0.0008,0.0016,0.0015077,1,0.5,0.5306122,0.5,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003821,-0.000021,0.994611,1,0.994611239,0.98928,0.0016,0.0008,0.0016,0.001503,2,1,1.0645161,1,1,1
0.0047,0.0038,0.003873,0.000827,1.213425,1.236842,0.981067126,1.54267,0.0008,0.0008,0.0016,0.0015207,1,0.5,0.5260771,0.8888889,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003808,-0.000008,0.99798,1,0.997979798,0.995968,0.0008,0.0008,0.0016,0.0015368,1,0.5,0.5205479,0.5,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003807,0.000093,1.024319,1.026316,0.998054475,1.04985,0.0008,0.0008,0.0016,0.0015423,1,0.5,0.5187032,0.8888889,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003804,-0.000004,0.999026,1,0.99902629,0.998054,0.0016,0.0008,0.0016,0.0015385,2,1,1.04,1,1,1
0.0038,0.0038,0.003811,-0.000011,0.997085,1,0.997084548,0.994186,0.0016,0.0008,0.0016,0.0015385,2,1,1.04,1.1428571,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003845,-0.000045,0.988271,1,0.98827129,0.976815,0.0016,0.0008,0.0016,0.001536,2,1,1.0416667,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003981,-0.000181,0.954474,1,0.954474097,0.912913,0.0016,0.0008,0.0016,0.00128,2,1,1.25,1,1,1
0.0052,0.0038,0.003906,0.001294,1.331131,1.368421,0.972749794,1.990123,0.0008,0.0008,0.0016,0.0014333,1,0.5,0.5581395,0.8888889,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.003864,0.000036,1.009412,1.026316,0.983529412,1.019002,0.0015,0.0008,0.0016,0.00143,1.875,0.9375,1.048951,0.9375,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0015,0.0015,0.0015,0.0015,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0055,0.0038,0.003925,0.001575,1.401274,1.447368,0.968152866,2.340426,0.0009,0.0008,0.0016,0.0015211,1.125,0.5625,0.5916955,1.125,3,-1
0.0039,0.0039,0.004625,-0.000725,0.843243,1,0.843243243,0.728972,0.0008,0.0008,0.0009,0.0008333,1,0.8888889,0.96,1,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0044,0.0038,0.003971,0.000429,1.107914,1.157895,0.956834532,1.241935,0.0009,0.0008,0.0016,0.0012167,1.125,0.5625,0.739726,1.125,1,-1
0.0042,0.0038,0.004,0.0002,1.05,1.105263,0.95,1.105263,0.0008,0.0008,0.0008,0.0008,1,1,1,0,3,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.004,0.0038,0.003823,0.000177,1.046373,1.052632,0.994054697,1.097257,0.0008,0.0008,0.0016,0.0014857,1,0.5,0.5384615,0.5,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003802,-0.000002,0.999513,1,0.999512908,0.999026,0.0016,0.0008,0.0016,0.0015698,2,1,1.0192308,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003806,-0.000006,0.998358,1,0.998357964,0.996721,0.0016,0.0015,0.0016,0.0015933,1.0666667,1,1.0041841,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003817,-0.000017,0.995633,1,0.995633188,0.991304,0.0016,0.0008,0.0016,0.0015273,2,1,1.047619,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.00402,-0.00022,0.945274,1,0.945273632,0.896226,0.0016,0.0008,0.0016,0.0012444,2,1,1.2857143,1.1428571,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003856,-0.000056,0.985362,1,0.985361773,0.971146,0.0016,0.0008,0.0016,0.0014689,2,1,1.0892857,1,1,1
0.0038,0.0038,0.003912,-0.000112,0.97137,1,0.971370143,0.944334,0.0009,0.0008,0.0016,0.0014041,1.125,0.5625,0.6409884,1.125,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,-1
0.0038,0.0038,0.003811,-0.000011,0.997085,1,0.997084548,0.994186,0.0016,0.0015,0.0016,0.0015875,1.0666667,1,1.007874,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.003887,-0.000087,0.977702,1,0.977701544,0.956376,0.0016,0.0008,0.0016,0.0013714,2,1,1.1666667,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003862,-0.000062,0.984064,1,0.984063745,0.968627,0.0016,0.0008,0.0016,0.0013333,2,1,1.2,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.00381,-0.00001,0.997285,1,0.997285068,0.994585,0.0016,0.0008,0.0016,0.0015429,2,1,1.037037,1,1,1
0.0038,0.0038,0.003806,-0.000006,0.998498,1,0.998498498,0.997001,0.0016,0.0008,0.0016,0.0015529,2,1,1.030303,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0039,0.0038,0.00401,-0.00011,0.972569,1.026316,0.947630923,0.946602,0.0008,0.0008,0.0016,0.0012556,1,0.5,0.6371681,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003939,-0.000139,0.964642,1,0.964641886,0.931699,0.0016,0.0008,0.0016,0.0014222,2,1,1.125,1,1,1
0.0038,0.0038,0.003874,-0.000074,0.980849,1,0.980849292,0.962418,0.0016,0.0008,0.0016,0.00144,2,1,1.1111111,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,2,1
0.0038,0.0038,0.003969,-0.000169,0.95748,1,0.957480315,0.918429,0.0008,0.0008,0.0016,0.0012533,1,0.5,0.6382979,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0052,0.0038,0.003961,0.001239,1.312763,1.368421,0.959326788,1.910204,0.0008,0.0008,0.0016,0.0014,1,0.5,0.5714286,0.8888889,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0014,0.0014,0.0014,0.0014,1,1,1,0,1,-1
0.0039,0.0038,0.00385,0.00005,1.012987,1.026316,0.987012987,1.026316,0.0015,0.0015,0.0015,0.0015,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0046,0.0038,0.00395,0.00065,1.164557,1.210526,0.962025316,1.393939,0.0008,0.0008,0.0016,0.0013333,1,0.5,0.6,0.5,1,1
0.0055,0.0046,0.00505,0.00045,1.089109,1.195652,0.910891089,1.195652,0.0009,0.0009,0.0009,0.0009,1,1,1,0,3,-1
0.0038,0.0038,0.004,-0.0002,0.95,1,0.95,0.904762,0.0008,0.0008,0.0008,0.0008,1,1,1,1,1,-1
0.0044,0.0038,0.003822,0.000578,1.151163,1.157895,0.994186047,1.356164,0.0008,0.0008,0.0016,0.0015692,1,0.5,0.5098039,0.5,2,-1
0.0042,0.0038,0.00398,0.00022,1.055276,1.105263,0.954773869,1.117021,0.0008,0.0008,0.0016,0.001,1,0.5,0.8,0.5,4,-1
0.0041,0.0038,0.00395,0.00015,1.037975,1.078947,0.962025316,1.078947,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0039,0.0038,0.003819,0.000081,1.021197,1.026316,0.995012469,1.043312,0.0008,0.0008,0.0016,0.0014,1,0.5,0.5714286,0.5,2,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0009,0.0009,0.0009,0.0009,1,1,1,0,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003813,-0.000013,0.996503,1,0.996503497,0.993031,0.0011,0.0008,0.0016,0.00145,1.375,0.6875,0.7586207,0.6875,1,-1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,0,1,1
0.0038,0.0038,0.004212,-0.000412,0.902235,1,0.902234637,0.821883,0.0016,0.0008,0.0016,0.0013,2,1,1.2307692,1,1,1
0.0053,0.0038,0.003881,0.001419,1.365752,1.394737,0.97921862,2.153342,0.0008,0.0008,0.0016,0.0015433,1,0.5,0.5183585,1,2,-1
0.0054,0.0046,0.005,0.0004,1.08,1.173913,0.92,1.173913,0.0008,0.0008,0.0008,0.0008,1,1,1,0,1,1
0.0038,0.0038,0.0038,0,1,1,1,1,0.0016,0.0016,0.0016,0.0016,1,1,1,1,1,1
0.0038,0.0038,0.003835,-0.000035,0.99093,1,0.990929705,0.982022,0.0008,0.0008,0.0016,0.0015273,1,0.5,0.5238095,1,5,-1
0.0043,0.0038,0.003831,0.000469,1.122297,1.131579,0.991797166,1.278675,0.0008,0.0008,0.0016,0.0015294,1,0.5,0.5230769,0.5,2,-1
